,timestamp_str,price,volume
3713,Nov 17 2024 01: +0,8.646,18
3714,Nov 18 2024 01: +0,8.916,8
3715,Nov 19 2024 01: +0,8.947,7
3716,Nov 20 2024 01: +0,9.057,8
3717,Nov 21 2024 01: +0,8.636,12
3718,Nov 22 2024 01: +0,8.691,11
3719,Nov 23 2024 01: +0,8.154,9
3720,Nov 24 2024 01: +0,8.547,10
3721,Nov 25 2024 01: +0,8.169,6
3722,Nov 26 2024 01: +0,8.767,12
3723,Nov 27 2024 01: +0,7.996,10
3724,Nov 28 2024 01: +0,7.88,20
3725,Nov 29 2024 01: +0,8.019,16
3726,Nov 30 2024 01: +0,7.713,10
3727,Dec 01 2024 01: +0,7.596,16
3728,Dec 02 2024 01: +0,7.744,11
3729,Dec 03 2024 01: +0,7.861,16
3730,Dec 04 2024 01: +0,7.495,10
3731,Dec 05 2024 01: +0,7.781,5
3732,Dec 06 2024 01: +0,7.521,17
3733,Dec 07 2024 01: +0,7.936,16
3734,Dec 08 2024 01: +0,8.131,9
3735,Dec 09 2024 01: +0,13.852,6
3736,Dec 10 2024 01: +0,7.998,13
3737,Dec 11 2024 01: +0,7.711,9
3738,Dec 12 2024 01: +0,8.16,18
3739,Dec 13 2024 01: +0,21.552,15
3740,Dec 14 2024 01: +0,7.879,12
3741,Dec 15 2024 01: +0,14.187,17
3742,Dec 16 2024 01: +0,7.97,7
3743,Dec 17 2024 01: +0,7.787,13
3744,Dec 18 2024 01: +0,7.78,6
3745,Dec 19 2024 01: +0,7.42,10
3746,Dec 20 2024 01: +0,7.105,24
3747,Dec 21 2024 01: +0,7.478,25
3748,Dec 22 2024 01: +0,7.339,12
3749,Dec 23 2024 01: +0,7.763,14
3750,Dec 24 2024 01: +0,7.695,10
3751,Dec 25 2024 01: +0,7.758,26
3752,Dec 26 2024 01: +0,9.905,16
3753,Dec 27 2024 01: +0,8.9,19
3754,Dec 28 2024 01: +0,7.525,15
3755,Dec 29 2024 01: +0,7.379,14
3756,Dec 30 2024 01: +0,7.079,13
3757,Dec 31 2024 01: +0,7.664,16
3758,Jan 01 2025 01: +0,9.684,11
3759,Jan 02 2025 01: +0,7.785,13
3760,Jan 03 2025 01: +0,8.126,9
3761,Jan 04 2025 01: +0,7.662,15
3762,Jan 05 2025 01: +0,7.764,17
3763,Jan 06 2025 01: +0,7.793,10
3764,Jan 07 2025 01: +0,7.257,13
3765,Jan 08 2025 01: +0,7.831,8
3766,Jan 09 2025 01: +0,7.862,13
3767,Jan 10 2025 01: +0,7.515,9
3768,Jan 11 2025 01: +0,7.689,14
3769,Jan 12 2025 01: +0,7.779,14
3770,Jan 13 2025 01: +0,9.16,13
3771,Jan 14 2025 01: +0,7.875,16
3772,Jan 15 2025 01: +0,8.011,7
3773,Jan 16 2025 01: +0,7.717,9
3774,Jan 17 2025 01: +0,7.818,13
3775,Jan 18 2025 01: +0,7.045,13
3776,Jan 19 2025 01: +0,7.562,11
3777,Jan 20 2025 01: +0,7.997,8
3778,Jan 21 2025 01: +0,7.422,8
3779,Jan 22 2025 01: +0,7.194,17
3780,Jan 23 2025 01: +0,7.118,13
3781,Jan 24 2025 01: +0,7.481,16
3782,Jan 25 2025 01: +0,6.897,17
3783,Jan 26 2025 01: +0,7.252,25
3784,Jan 27 2025 01: +0,7.09,5
3785,Jan 28 2025 01: +0,7.006,12
3786,Jan 29 2025 01: +0,7.19,13
3787,Jan 30 2025 01: +0,7.41,13
3788,Jan 31 2025 01: +0,6.758,17
3789,Feb 01 2025 01: +0,7.071,15
3790,Feb 02 2025 01: +0,7.401,12
3791,Feb 03 2025 01: +0,7.271,9
3792,Feb 04 2025 01: +0,6.921,9
3793,Feb 05 2025 01: +0,6.952,12
3794,Feb 06 2025 01: +0,6.82,11
3795,Feb 07 2025 01: +0,7.419,14
3796,Feb 08 2025 01: +0,7.931,15
3797,Feb 09 2025 01: +0,11.267,11
3798,Feb 10 2025 01: +0,7.14,14
3799,Feb 11 2025 01: +0,7.086,8
3800,Feb 12 2025 01: +0,6.787,9
3801,Feb 13 2025 01: +0,7.037,11
3802,Feb 14 2025 01: +0,7.501,18
3803,Feb 15 2025 01: +0,7.182,13
3804,Feb 16 2025 01: +0,6.988,18
3805,Feb 17 2025 01: +0,6.851,18
3806,Feb 18 2025 01: +0,6.883,11
3807,Feb 19 2025 01: +0,6.836,14
3808,Feb 20 2025 01: +0,7.664,17
3809,Feb 21 2025 01: +0,7.004,10
3810,Feb 22 2025 01: +0,7.018,20
3811,Feb 23 2025 01: +0,7.502,12
3812,Feb 24 2025 01: +0,7.011,13
3813,Feb 25 2025 01: +0,8.34,61
3814,Feb 26 2025 01: +0,8.354,11
3815,Feb 27 2025 01: +0,11.503,13
3816,Feb 28 2025 01: +0,8.063,12
3817,Mar 01 2025 01: +0,7.57,21
3818,Mar 02 2025 01: +0,7.76,16
3819,Mar 03 2025 01: +0,7.741,17
3820,Mar 04 2025 01: +0,7.196,19
3821,Mar 05 2025 01: +0,7.77,18
3822,Mar 06 2025 01: +0,8.086,12
3823,Mar 07 2025 01: +0,8.031,17
3824,Mar 08 2025 01: +0,8.436,17
3825,Mar 09 2025 01: +0,7.708,17
3826,Mar 10 2025 01: +0,7.996,11
3827,Mar 11 2025 01: +0,7.494,10
3828,Mar 12 2025 01: +0,7.861,11
3829,Mar 13 2025 01: +0,7.824,19
3830,Mar 14 2025 01: +0,9.151,21
3831,Mar 15 2025 01: +0,9.382,19
3832,Mar 16 2025 01: +0,7.453,11
3833,Mar 17 2025 01: +0,6.559,18
3834,Mar 18 2025 01: +0,7.466,15
3835,Mar 19 2025 01: +0,6.903,11
3836,Mar 20 2025 01: +0,7.375,8
3837,Mar 21 2025 01: +0,7.541,15
3838,Mar 22 2025 01: +0,7.012,8
3839,Mar 23 2025 01: +0,6.939,16
3840,Mar 24 2025 01: +0,7.447,8
3841,Mar 25 2025 01: +0,13.14,14
3842,Mar 26 2025 01: +0,6.703,11
3843,Mar 27 2025 01: +0,6.798,13
3844,Mar 28 2025 01: +0,7.917,14
3845,Mar 29 2025 01: +0,7.183,17
3846,Mar 30 2025 01: +0,7.513,19
3847,Mar 31 2025 01: +0,7.754,9
3848,Apr 01 2025 01: +0,7.91,11
3849,Apr 02 2025 01: +0,7.093,17
3850,Apr 03 2025 01: +0,7.964,16
3851,Apr 04 2025 01: +0,7.557,9
3852,Apr 05 2025 01: +0,7.921,10
3853,Apr 06 2025 01: +0,7.624,8
3854,Apr 07 2025 01: +0,7.07,11
3855,Apr 08 2025 01: +0,7.501,13
3856,Apr 09 2025 01: +0,7.714,8
3857,Apr 10 2025 01: +0,9.316,12
3858,Apr 11 2025 01: +0,7.436,10
3859,Apr 12 2025 01: +0,7.77,8
3860,Apr 13 2025 01: +0,7.708,15
3861,Apr 14 2025 01: +0,7.55,11
3862,Apr 15 2025 01: +0,7.934,10
3863,Apr 16 2025 01: +0,8.18,16
3864,Apr 17 2025 01: +0,7.82,12
3865,Apr 18 2025 01: +0,7.466,9
3866,Apr 19 2025 01: +0,7.537,16
3867,Apr 20 2025 01: +0,7.549,12
3868,Apr 21 2025 01: +0,7.674,13
3869,Apr 22 2025 01: +0,7.286,13
3870,Apr 23 2025 01: +0,7.137,17
3871,Apr 24 2025 01: +0,7.514,16
3872,Apr 25 2025 01: +0,7.024,11
3873,Apr 26 2025 01: +0,7.666,13
3874,Apr 27 2025 01: +0,7.064,11
3875,Apr 28 2025 01: +0,7.718,9
3876,Apr 29 2025 01: +0,8.059,6
3877,Apr 30 2025 01: +0,7.339,10
3878,May 01 2025 01: +0,7.402,8
3879,May 02 2025 01: +0,7.379,9
3880,May 03 2025 01: +0,7.704,16
3881,May 04 2025 01: +0,7.568,13
3882,May 05 2025 01: +0,7.504,8
3883,May 06 2025 01: +0,8.13,13
3884,May 07 2025 01: +0,7.493,17
3885,May 08 2025 01: +0,7.466,15
3886,May 09 2025 01: +0,7.185,14
3887,May 10 2025 01: +0,7.369,11
3888,May 11 2025 01: +0,7.61,9
3889,May 12 2025 01: +0,7.168,11
3890,May 13 2025 01: +0,7.226,8
3891,May 14 2025 01: +0,7.35,11
3892,May 15 2025 01: +0,6.949,12
3893,May 16 2025 01: +0,7.157,11
3894,May 17 2025 01: +0,7.309,8
3895,May 18 2025 01: +0,7.41,8
3896,May 19 2025 01: +0,7.731,6
3897,May 19 2025 16: +0,7.776,1
3898,May 19 2025 17: +0,7.71,1
3899,May 19 2025 21: +0,7.812,1
3900,May 19 2025 23: +0,7.96,1
3901,May 20 2025 01: +0,7.89,1
3902,May 20 2025 02: +0,7.648,2
3903,May 20 2025 03: +0,7.97,6
3904,May 20 2025 16: +0,7.446,2
3905,May 20 2025 19: +0,8.017,1
3906,May 20 2025 22: +0,6.473,1
3907,May 21 2025 02: +0,6.95,1
3908,May 21 2025 04: +0,6.888,1
3909,May 21 2025 07: +0,8.177,1
3910,May 21 2025 11: +0,6.888,3
3911,May 21 2025 12: +0,7.095,1
3912,May 21 2025 13: +0,7.983,1
3913,May 21 2025 15: +0,7.458,1
3914,May 21 2025 17: +0,7.632,1
3915,May 21 2025 18: +0,8.023,1
3916,May 21 2025 19: +0,6.473,1
3917,May 21 2025 21: +0,7.756,2
3918,May 22 2025 02: +0,8.016,1
3919,May 22 2025 22: +0,6.936,4
3920,May 23 2025 02: +0,7.47,1
3921,May 23 2025 07: +0,6.936,1
3922,May 23 2025 08: +0,6.89,1
3923,May 23 2025 10: +0,7.206,4
3924,May 23 2025 14: +0,7.791,2
3925,May 23 2025 20: +0,7.61,1
3926,May 23 2025 21: +0,8.572,2
3927,May 23 2025 22: +0,6.923,1
3928,May 23 2025 23: +0,6.794,1
3929,May 24 2025 01: +0,7.98,1
3930,May 24 2025 07: +0,6.501,2
3931,May 24 2025 10: +0,6.86,1
3932,May 24 2025 13: +0,6.876,3
3933,May 24 2025 18: +0,6.01,1
3934,May 24 2025 19: +0,7.787,2
3935,May 24 2025 20: +0,8.002,1
3936,May 24 2025 21: +0,6.71,1
3937,May 24 2025 22: +0,5.206,1
3938,May 25 2025 00: +0,7.028,1
3939,May 25 2025 01: +0,7.028,1
3940,May 25 2025 04: +0,6.099,2
3941,May 25 2025 05: +0,8.075,2
3942,May 25 2025 08: +0,7.82,1
3943,May 25 2025 09: +0,7.7,1
3944,May 25 2025 11: +0,6.833,1
3945,May 25 2025 12: +0,6.73,1
3946,May 25 2025 16: +0,8.004,1
3947,May 25 2025 18: +0,7.425,2
3948,May 25 2025 20: +0,7.809,3
3949,May 25 2025 23: +0,7.94,1
3950,May 26 2025 00: +0,7.94,1
3951,May 26 2025 04: +0,7.79,1
3952,May 26 2025 05: +0,8.08,1
3953,May 26 2025 07: +0,8.1,1
3954,May 26 2025 13: +0,7.705,1
3955,May 26 2025 16: +0,7.087,1
3956,May 26 2025 18: +0,7.72,1
3957,May 26 2025 21: +0,7.934,1
3958,May 26 2025 22: +0,6.99,1
3959,May 26 2025 23: +0,8.064,1
3960,May 27 2025 02: +0,7.04,2
3961,May 27 2025 05: +0,6.99,1
3962,May 27 2025 06: +0,7.17,1
3963,May 27 2025 13: +0,7.809,2
3964,May 27 2025 14: +0,6.888,1
3965,May 27 2025 15: +0,7.79,1
3966,May 27 2025 18: +0,6.985,1
3967,May 27 2025 22: +0,6.92,2
3968,May 27 2025 23: +0,6.898,1
3969,May 28 2025 00: +0,8.118,1
3970,May 28 2025 02: +0,7.21,1
3971,May 28 2025 09: +0,7.892,2
3972,May 28 2025 10: +0,7.93,1
3973,May 28 2025 12: +0,7.094,1
3974,May 28 2025 14: +0,7.228,1
3975,May 28 2025 15: +0,7.959,1
3976,May 28 2025 23: +0,8.089,1
3977,May 29 2025 00: +0,8.36,1
3978,May 29 2025 01: +0,8.083,1
3979,May 29 2025 03: +0,6.92,3
3980,May 29 2025 05: +0,7.22,1
3981,May 29 2025 07: +0,7.75,1
3982,May 29 2025 12: +0,7.972,1
3983,May 29 2025 15: +0,6.436,2
3984,May 29 2025 20: +0,8.174,2
3985,May 30 2025 00: +0,8.64,2
3986,May 30 2025 01: +0,7.936,1
3987,May 30 2025 03: +0,5.584,2
3988,May 30 2025 08: +0,6.76,1
3989,May 30 2025 09: +0,6.99,1
3990,May 30 2025 10: +0,6.985,1
3991,May 30 2025 12: +0,6.981,1
3992,May 30 2025 13: +0,6.561,1
3993,May 30 2025 15: +0,7.035,1
3994,May 30 2025 16: +0,7.923,1
3995,May 30 2025 21: +0,6.787,1
3996,May 30 2025 23: +0,9.2,1
3997,May 31 2025 00: +0,6.615,2
3998,May 31 2025 02: +0,6.952,2
3999,May 31 2025 04: +0,5.674,1
4000,May 31 2025 05: +0,7.03,1
4001,May 31 2025 06: +0,6.785,2
4002,May 31 2025 07: +0,6.875,1
4003,May 31 2025 08: +0,7.085,1
4004,May 31 2025 11: +0,6.612,1
4005,May 31 2025 12: +0,7.078,1
4006,May 31 2025 15: +0,7.084,1
4007,May 31 2025 16: +0,8.394,1
4008,May 31 2025 19: +0,7.747,1
4009,May 31 2025 22: +0,6.897,1
4010,May 31 2025 23: +0,7.498,1
4011,Jun 01 2025 00: +0,7.51,1
4012,Jun 01 2025 04: +0,7.68,1
4013,Jun 01 2025 05: +0,7.508,1
4014,Jun 01 2025 06: +0,7.163,1
4015,Jun 01 2025 08: +0,7.499,2
4016,Jun 01 2025 09: +0,7.5,1
4017,Jun 01 2025 10: +0,7.758,1
4018,Jun 01 2025 12: +0,7.498,1
4019,Jun 01 2025 16: +0,7.769,1
4020,Jun 01 2025 17: +0,7.408,2
4021,Jun 01 2025 18: +0,7.498,3
4022,Jun 01 2025 19: +0,7.765,3
4023,Jun 01 2025 20: +0,7.403,2
4024,Jun 02 2025 02: +0,7.5,1
4025,Jun 02 2025 05: +0,6.887,1
4026,Jun 02 2025 06: +0,7.645,1
4027,Jun 02 2025 08: +0,7.923,1
4028,Jun 02 2025 09: +0,7.966,2
4029,Jun 02 2025 13: +0,8.041,2
4030,Jun 02 2025 16: +0,8.124,1
4031,Jun 02 2025 17: +0,8.041,1
4032,Jun 02 2025 21: +0,8.099,1
4033,Jun 02 2025 22: +0,8.28,2
4034,Jun 02 2025 23: +0,8.119,1
4035,Jun 03 2025 02: +0,8.12,1
4036,Jun 03 2025 03: +0,7.186,1
4037,Jun 03 2025 07: +0,7.935,2
4038,Jun 03 2025 08: +0,8.153,1
4039,Jun 03 2025 09: +0,8.153,1
4040,Jun 03 2025 10: +0,6.94,1
4041,Jun 03 2025 15: +0,7.973,1
4042,Jun 03 2025 17: +0,8.133,1
4043,Jun 03 2025 18: +0,7.476,1
4044,Jun 03 2025 19: +0,8.12,1
4045,Jun 03 2025 21: +0,8.12,1
4046,Jun 03 2025 23: +0,8.378,3
4047,Jun 04 2025 16: +0,6.864,5
4048,Jun 04 2025 17: +0,7.769,1
4049,Jun 04 2025 20: +0,7.513,1
4050,Jun 04 2025 23: +0,8.518,1
4051,Jun 05 2025 06: +0,8.51,1
4052,Jun 05 2025 07: +0,7.306,1
4053,Jun 05 2025 08: +0,8.523,1
4054,Jun 05 2025 13: +0,7.522,1
4055,Jun 05 2025 16: +0,8.514,1
4056,Jun 05 2025 17: +0,7.568,1
4057,Jun 05 2025 18: +0,7.96,2
4058,Jun 05 2025 20: +0,6.92,1
4059,Jun 06 2025 09: +0,6.957,3
4060,Jun 06 2025 10: +0,8.11,3
4061,Jun 06 2025 11: +0,8.068,1
4062,Jun 06 2025 12: +0,8.054,1
4063,Jun 06 2025 15: +0,6.895,1
4064,Jun 06 2025 16: +0,6.918,1
4065,Jun 07 2025 01: +0,6.325,1
4066,Jun 07 2025 05: +0,6.937,1
4067,Jun 07 2025 06: +0,7.017,1
4068,Jun 07 2025 07: +0,7.297,1
4069,Jun 07 2025 12: +0,7.73,1
4070,Jun 07 2025 14: +0,7.741,3
4071,Jun 07 2025 16: +0,8.12,3
4072,Jun 07 2025 17: +0,8.027,2
4073,Jun 07 2025 21: +0,7.96,1
4074,Jun 07 2025 22: +0,8.119,1
4075,Jun 07 2025 23: +0,8.104,1
4076,Jun 08 2025 02: +0,8.824,1
4077,Jun 08 2025 06: +0,6.937,1
4078,Jun 08 2025 11: +0,7.846,1
4079,Jun 08 2025 12: +0,8.107,1
4080,Jun 08 2025 15: +0,8.133,2
4081,Jun 08 2025 18: +0,8.106,1
4082,Jun 08 2025 20: +0,8.278,1
4083,Jun 08 2025 22: +0,7.698,1
4084,Jun 08 2025 23: +0,7.505,2
4085,Jun 09 2025 01: +0,8.09,1
4086,Jun 09 2025 02: +0,8.65,1
4087,Jun 09 2025 03: +0,7.47,1
4088,Jun 09 2025 10: +0,6.93,1
4089,Jun 09 2025 11: +0,8.401,1
4090,Jun 09 2025 13: +0,8.09,1
4091,Jun 09 2025 15: +0,8.502,2
4092,Jun 09 2025 16: +0,8.016,1
4093,Jun 09 2025 17: +0,7.895,2
4094,Jun 09 2025 18: +0,7.728,2
4095,Jun 09 2025 21: +0,8.207,2
4096,Jun 09 2025 22: +0,8.46,4
4097,Jun 09 2025 23: +0,8.507,1
4098,Jun 10 2025 01: +0,8.11,2
4099,Jun 10 2025 02: +0,8.96,2
4100,Jun 10 2025 04: +0,7.069,2
4101,Jun 10 2025 11: +0,7.08,1
4102,Jun 10 2025 13: +0,8.451,1
4103,Jun 10 2025 15: +0,8.498,1
4104,Jun 10 2025 17: +0,8.89,1
4105,Jun 10 2025 19: +0,7.623,2
4106,Jun 10 2025 21: +0,8.27,1
4107,Jun 11 2025 10: +0,7.998,2
4108,Jun 11 2025 11: +0,8.364,1
4109,Jun 11 2025 12: +0,8.248,1
4110,Jun 11 2025 15: +0,8.339,1
4111,Jun 11 2025 16: +0,8.358,1
4112,Jun 11 2025 17: +0,8.482,2
4113,Jun 11 2025 20: +0,8.48,1
4114,Jun 11 2025 21: +0,8.44,3
4115,Jun 11 2025 23: +0,8.0,1
4116,Jun 12 2025 04: +0,8.47,2
4117,Jun 12 2025 06: +0,8.393,2
4118,Jun 12 2025 08: +0,8.463,1
4119,Jun 12 2025 09: +0,30.938,1
4120,Jun 12 2025 11: +0,7.072,1
4121,Jun 12 2025 13: +0,7.591,1
4122,Jun 12 2025 15: +0,7.265,1
4123,Jun 12 2025 16: +0,8.25,1
4124,Jun 12 2025 17: +0,8.48,1
4125,Jun 12 2025 18: +0,7.102,1
4126,Jun 12 2025 22: +0,7.274,2
4127,Jun 12 2025 23: +0,7.285,1
4128,Jun 13 2025 11: +0,7.004,1
4129,Jun 13 2025 12: +0,6.9,1
4130,Jun 13 2025 13: +0,6.935,2
4131,Jun 13 2025 15: +0,7.651,2
4132,Jun 13 2025 18: +0,7.3,1
4133,Jun 13 2025 19: +0,7.356,1
4134,Jun 13 2025 20: +0,8.225,1
4135,Jun 14 2025 01: +0,6.9,1
4136,Jun 14 2025 04: +0,8.335,1
4137,Jun 14 2025 05: +0,6.888,1
4138,Jun 14 2025 08: +0,6.865,1
4139,Jun 14 2025 09: +0,7.236,2
4140,Jun 14 2025 12: +0,6.888,1
4141,Jun 14 2025 13: +0,8.189,1
4142,Jun 14 2025 14: +0,7.3,5
4143,Jun 14 2025 15: +0,7.827,2
4144,Jun 14 2025 16: +0,7.599,1
4145,Jun 14 2025 17: +0,7.938,1
4146,Jun 14 2025 19: +0,8.287,1
4147,Jun 14 2025 20: +0,8.335,2
4148,Jun 14 2025 22: +0,8.076,1
4149,Jun 15 2025 03: +0,7.946,1
4150,Jun 15 2025 06: +0,8.12,1
4151,Jun 15 2025 11: +0,8.214,2
4152,Jun 15 2025 13: +0,8.493,1
4153,Jun 15 2025 15: +0,7.206,1
4154,Jun 15 2025 21: +0,8.376,1
4155,Jun 15 2025 22: +0,6.906,1
4156,Jun 15 2025 23: +0,7.175,2
4157,Jun 16 2025 14: +0,8.337,1
4158,Jun 16 2025 15: +0,7.059,1
4159,Jun 16 2025 16: +0,7.607,1
4160,Jun 16 2025 17: +0,6.959,1
4161,Jun 16 2025 18: +0,8.099,2
4162,Jun 16 2025 20: +0,8.189,1
4163,Jun 16 2025 21: +0,6.792,1
4164,Jun 16 2025 23: +0,7.387,2
4165,Jun 17 2025 01: +0,8.12,1
4166,Jun 17 2025 09: +0,7.659,2
4167,Jun 17 2025 14: +0,6.865,1
4168,Jun 17 2025 16: +0,8.186,2
4169,Jun 17 2025 18: +0,8.37,1
4170,Jun 17 2025 19: +0,6.896,1
4171,Jun 17 2025 21: +0,5.987,1
4172,Jun 18 2025 01: +0,7.33,1
4173,Jun 18 2025 02: +0,7.129,2
4174,Jun 18 2025 07: +0,6.862,1
4175,Jun 18 2025 08: +0,6.209,1
4176,Jun 18 2025 09: +0,7.151,1
4177,Jun 18 2025 10: +0,7.525,1
4178,Jun 18 2025 11: +0,7.525,1
4179,Jun 18 2025 20: +0,7.373,1
4180,Jun 19 2025 09: +0,7.305,1
4181,Jun 19 2025 11: +0,7.706,1
